id,province,party,title,firstName,lastName,sex,age,occupation,highestEducation,vote,votePercent,rank
670503,67,37,นาง,วันเพ็ญ,  พร้อมพัฒน์,F,72,นักการเมือง,ปริญญาโท,34971,38.45545,1
670504,67,32,นาย,มิตภูมิ,  แสนจ๊ะ,M,39,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,433,0.47614,7
670505,67,26,นาย,สนไชย,บัวอินทร์,M,63,รับราชการ,ปริญญาตรี,555,0.6103,5
670506,67,25,นาย,กฤษณพงศ์,  สอนน้อย,M,59,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,519,0.57071,6
670507,67,29,นาย,สุประวีณ์,  อนรรฆพันธ์,M,33,นักการเมือง,ปริญญาตรี,24563,27.01041,2
670508,67,7,นาย,มนัส,  ทองคันทา,M,70,รับจ้าง,ต่ำกว่าปริญญาตรี,300,0.32989,8
670601,67,22,นาย,สมโภชน์,  นวลสาลี,M,64,ผู้ช่วย สส.,ต่ำกว่าปริญญาตรี,2007,2.14098,4
670602,67,26,นาย,ศุภกิตติ์,  คำดี,M,37,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,847,0.90354,5
670603,67,37,นาย,อัคร,  ทองใจสด,M,26,ธุรกิจส่วนตัว,ปริญญาโท,47118,50.26349,1
670604,67,7,พันตำรวจเอก,ศุภณัฏฐ์,  นามนรเศรษฐ์,M,67,ข้าราชการบำนาญ,ปริญญาโท,469,0.50031,7
670605,67,29,นาย,เกรียงไกร,  ปานสีทอง,M,54,ธุรกิจส่วนตัว,ปริญญาตรี,16356,17.44789,3
670606,67,32,ร้อยตรี,เสวก,  สะลาแก้ว,M,65,ข้าราชการบำนาญ,ต่ำกว่าปริญญาตรี,448,0.47791,8
670607,67,25,นาย,บุญร่วม,  แสงมี,M,69,เกษตรกร,ต่ำกว่าปริญญาตรี,846,0.90248,6
670608,67,31,นางสาว,ภิญญาภัทร,  อาภากฤษฎี,F,51,รับจ้าง,ต่ำกว่าปริญญาตรี,18881,20.14145,2
670609,67,42,นาง,ลาวัลย์,  เนตรแสงสี,F,51,เกษตรกร,ต่ำกว่าปริญญาตรี,276,0.29443,9
670610,67,14,นาย,ธนเดช,  หินวิเศษ,M,52,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,120,0.12801,12
670611,67,5,นางสาว,นพวรรณ,  นาคีรัตน,F,58,บุคลากรทางการศึกษา,ปริญญาตรี,161,0.17175,10
670612,67,50,นางสาว,ธัญวรัตน์,  ธนรงค์สรธัญ,F,48,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,139,0.14828,11
540101,54,25,ร้อยตำรวจตรี,สันทัด,  อุตวรรณา,M,67,ข้าราชการบำนาญ,ปริญญาตรี,1097,1.0771,5
540102,54,22,นางสาว,ชนกนันท์,  ศุภศิริ,F,30,ธุรกิจส่วนตัว,ปริญญาตรี,24022,23.58613,2
540103,54,7,นาง,จุฬาภรณ์,  บุญมั่น,F,57,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,389,0.38194,6
540104,54,29,นาย,ทศพร,  เสรีรักษ์,M,68,แพทย์,ปริญญาโท,41565,40.81082,1
540105,54,31,นาย,วิทูรย์,  สุรจิตต์,M,59,นักการเมืองท้องถิ่น,ปริญญาโท,21704,21.31019,3
540106,54,37,นางสาว,อาทิตยา,  อินนะไชย,F,42,เลขานุการนายกองค์การบริหารส่วนตำบล,ปริญญาโท,6867,6.7424,4
540107,54,42,นาย,ธนะโรจน์,  ดีคำ,M,45,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,244,0.23957,9
540108,54,26,นาย,สุรกิจ,  ศิริวาท,M,69,บรรณาธิการหนังสือพิมพ์,ต่ำกว่าปริญญาตรี,319,0.31321,8
540109,54,50,นาย,อนุพันธ์,  ชัยวิรัช,M,68,ข้าราชการบำนาญ,ปริญญาโท,372,0.36525,7
540201,54,7,นาย,เอกการ,  ซื่อทรงธรรม,M,38,นักการเมือง,ปริญญาเอก,3354,5.07966,4
540202,54,25,นาย,ณัฐปคัลภ์,  ศรีคำภา,M,59,เลขานุการนายกองค์การบริหารส่วนตำบลสะเอียบ,ต่ำกว่าปริญญาตรี,813,1.2313,6
540203,54,42,นาง,นฤมล,  บุญคง,F,60,ธุรกิจเครือข่ายผู้บริหารจังหวัดบริษัทเคบีพีโปรเกส,ต่ำกว่าปริญญาตรี,208,0.31502,8
540204,54,22,นาย,ชนาธิป,  ศุภศิริ,M,35,ธุรกิจส่วนตัว,ปริญญาตรี,29063,44.01617,2
540205,54,37,นาย,สุรสิทธิ์,  เพชรปิตุพงษ์,M,55,ธุรกิจส่วนตัว,ปริญญาโท,2353,3.56364,5
540206,54,31,นาย,รฐรส,  เกิดสรรค์,M,33,ค้าขาย,ปริญญาตรี,19097,28.92258,3
540207,54,29,นาย,นิยม,  วิวรรธนดิฐกุล,M,66,สมาชิกสภาผู้แทนราษฎร,ปริญญาโท,32845,49.74405,1
540208,54,26,นาย,วิโรจน์,  ยิงช้าง,M,65,ธุรกิจส่วนตัว,ปริญญาตรี,294,0.44527,7
540301,54,42,นางสาว,ชนิมณฑ์,  สืบอ้าย,F,37,พนักงานบริษัท,ต่ำกว่าปริญญาตรี,603,0.67687,7
540302,54,37,นางสาว,ปอรวัลย์,  มุดเจริญ,F,43,ธุรกิจส่วนตัว,ปริญญาโท,14092,15.81825,3
540303,54,22,นาย,ประสงค์,  ชุ่มเชย,M,60,เกษตรกร,ปริญญาโท,4778,5.3633,5
540304,54,31,นาย,ภาวัช,  จันใส,M,48,ค้าขาย,ปริญญาโท,19909,22.34782,2
540305,54,29,นาย,วรวัจน์,  เอื้ออภิญญกุล,M,63,นักธุรกิจ,ปริญญาเอก,32446,36.42058,1
540306,54,7,นาย,กฤติเดช,  สันติวชิระกุล,M,38,เลขานายกองค์การบริหารส่วนตำบลบ่อเหล็กลอง,ปริญญาตรี,9717,10.90732,4
540307,54,25,นาย,ครูเอี๊ยด,  อินทนรลักษณา,M,66,รับราชการ,ปริญญาโท,614,0.68921,6
540308,54,26,นาย,มงคล,  ภัทรทิพย์มงคล,M,55,ค้าขาย,ปริญญาตรี,273,0.30644,8
830101,83,21,พันตำรวจโท,พเยาว์,  มณีรัตน์,M,62,รับราชการตำรวจในสำนักงานตำรวจแห่งชาติ,ปริญญาตรี,471,0.61829,8
830102,83,31,ว่าที่ร้อยตรี,สมชาติ,  เตชถาวรเจริญ,M,44,ทนายความ,ปริญญาตรี,21252,27.89782,1
830103,83,7,นาย,นิพนธ์,  เอกวานิช,M,58,นักธุรกิจ,ปริญญาตรี,7790,10.22605,5
830104,83,32,นาย,ประเสริฐ,  ประทีป ณ ถลาง,M,58,ผู้ช่วยดำเนินการสมาชิกสภาผู้แทนราษฎร,ต่ำกว่าปริญญาตรี,306,0.40169,10
830105,83,25,นาย,อนันตรักษ์,  เพ็ชรหิน,M,39,ทนายความ,ปริญญาตรี,686,0.90052,7
830106,83,37,นาย,จิรายุส,  ทรงยศ,M,52,นักธุรกิจ,ปริญญาตรี,10639,13.96597,3
830107,83,29,นาย,วัชรพงษ์,  อนันตกูล,M,54,ประกอบธุรกิจส่วนตัว,ปริญญาโท,3802,4.99094,6
830108,83,22,นาย,ปิยะ,  สีดอกบวบ,M,33,ข้าราชการการเมือง,ปริญญาตรี,16483,21.63748,2
830109,83,20,นาย,ณัฐดนัย,  หิรัณ์เศรษฐี,M,45,ธุรกิจส่วนตัว,ปริญญาตรี,323,0.42401,9
830110,83,26,นาย,กวี,  ตันสุคตานนท์,M,62,นักการเมืองท้องถิ่น,ปริญญาโท,8802,11.55452,4
830111,83,61,นาย,วิศิษฐ์,  อนันต์ศิริภัณฑ์,M,62,ค้าขาย,ปริญญาโท,179,0.23498,11
830201,83,29,นาย,อาวุธ,  หนูเชต,M,34,พนักงานบริษัทเอกชน,ปริญญาตรี,5976,7.96036,6
830202,83,31,นาย,เฉลิมพงศ์,  เเสงดี,M,34,พนักงานบริษัท,ปริญญาโท,21913,29.18931,1
830203,83,22,นาง,นวลจันทร์,  สามารถ,F,55,ค้าขาย(เจ้าของธุรกิจ),ปริญญาโท,14967,19.93686,2
830204,83,37,นาย,สุทา,  ประทีป ณ ถลาง,M,60,นักการเมือง,ต่ำกว่าปริญญาตรี,662,0.88182,7
830205,83,7,นาย,วงศกร,  ชนะกิจ,M,34,นักธุรกิจ,ปริญญาตรี,9596,12.7824,3
830206,83,32,นางสาว,พาขวัญ,  กิจประสาน,F,44,ธุรกิจส่วนตัว,ปริญญาตรี,345,0.45956,8
830207,83,14,นาย,เทมส์,  ไกรทัศน์,M,35,นักธุรกิจ,ปริญญาตรี,7540,10.04369,5
830208,83,25,นาย,นิโอะ,  นิมุ,M,66,ข้าราชการครู ตำแหน่ง ผอ.กศน.จังหวัดภูเก็ต,ปริญญาโท,323,0.43025,9
830209,83,36,นาย,คารมย์,  เดิมหลิ่ม,M,59,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,168,0.22379,10
